symbol,direction,entry_time,exit_time,entry_price,exit_price,pnl,holding_hours,dca_layers,reason,session
NZDUSD,SELL,2024-01-30 15:00:00+00:00,2024-01-30 16:45:00+00:00,0.61324,0.6118088571428572,8.477984379999972,1.75,0,TRAILING_BE_EXIT,
BTCUSD,BUY,2024-01-30 17:00:00+00:00,2024-01-30 21:00:00+00:00,43483.2,43623.1475,5.310502100000082,4.0,0,TRAILING_BE_EXIT,
USDJPY,BUY,2024-01-30 16:00:00+00:00,2024-01-31 00:00:00+00:00,147.843,147.259,-16.551865023045007,8.0,0,SOFT_ATR_STOP,
BTCUSD,BUY,2024-01-31 00:00:00+00:00,2024-01-31 06:30:00+00:00,42949.16,43086.475000000006,3.90473055000007,6.5,0,TRAILING_BE_EXIT,
US30,BUY,2024-01-30 21:00:00+00:00,2024-01-31 09:00:00+00:00,38480.8,38539.6,5.173834285713849,12.0,0,12H_ML_CUT,
US30,SELL,2024-01-31 10:00:00+00:00,2024-01-31 16:15:00+00:00,38521.5,38525.514285714286,4.454407142856893,6.25,1,TRAILING_BE_EXIT,
BTCUSD,BUY,2024-01-31 07:00:00+00:00,2024-01-31 19:00:00+00:00,42941.58,43503.06,16.629011196428447,12.0,0,12H_ML_CUT,
AUDUSD,BUY,2024-01-31 17:00:00+00:00,2024-02-01 05:00:00+00:00,0.65984,0.65527,-43.10004973571357,12.0,2,12H_ML_CUT,
BTCUSD,BUY,2024-01-31 19:00:00+00:00,2024-02-01 07:00:00+00:00,43503.06,42169.37,-50.312346621428304,12.0,1,12H_ML_CUT,
BTCUSD,SELL,2024-02-01 07:00:00+00:00,2024-02-01 12:00:00+00:00,42169.37,42032.6575,2.591115750000029,5.0,0,TRAILING_BE_EXIT,
US30,BUY,2024-02-01 05:00:00+00:00,2024-02-01 12:45:00+00:00,38226.0,38243.67857142857,0.8498571428572259,7.75,0,TRAILING_BE_EXIT,
AUDUSD,SELL,2024-02-01 14:00:00+00:00,2024-02-02 00:15:00+00:00,0.65188,0.65785,-46.480030960000775,10.25,2,SOFT_ATR_STOP,
NZDUSD,SELL,2024-02-01 15:00:00+00:00,2024-02-02 03:00:00+00:00,0.61077,0.61562,-18.720013465713922,12.0,2,12H_ML_CUT,
BTCUSD,SELL,2024-02-02 01:00:00+00:00,2024-02-02 06:00:00+00:00,43172.25,43033.823214285716,2.6253671785713952,5.0,0,TRAILING_BE_EXIT,
US30,SELL,2024-02-02 03:00:00+00:00,2024-02-02 08:45:00+00:00,38551.4,38522.478571428575,1.5290509999998256,5.75,0,TRAILING_BE_EXIT,
BTCUSD,SELL,2024-02-02 06:00:00+00:00,2024-02-02 15:15:00+00:00,43096.13,42782.97742857143,9.18090554999987,9.25,0,TRAILING_BE_EXIT,
US30,BUY,2024-02-02 16:00:00+00:00,2024-02-02 19:45:00+00:00,38490.0,38767.015,26.991199999999942,3.75,0,TAKE_PROFIT,
BTCUSD,BUY,2024-02-02 17:00:00+00:00,2024-02-03 05:00:00+00:00,43163.36,43155.5,-0.5994757571428805,12.0,0,12H_ML_CUT,
NZDUSD,SELL,2024-02-02 20:00:00+00:00,2024-02-04 22:15:00+00:00,0.60704,0.60621,2.439988417142847,50.25,0,12H_ML_CUT,
XAUUSD,SELL,2024-02-05 00:00:00+00:00,2024-02-05 01:45:00+00:00,2039.716,2036.8221428571428,2.6101755714285155,1.75,0,TRAILING_BE_EXIT,
USDJPY,SELL,2024-02-05 01:00:00+00:00,2024-02-05 08:30:00+00:00,148.688,148.51865714285714,2.9067885016080486,7.5,0,TRAILING_BE_EXIT,
BTCUSD,BUY,2024-02-05 10:00:00+00:00,2024-02-05 11:00:00+00:00,42991.15,43117.36035714286,3.571924403571506,1.0,0,TRAILING_BE_EXIT,
XAUUSD,SELL,2024-02-05 02:00:00+00:00,2024-02-05 11:15:00+00:00,2037.954,2025.4115714285715,12.261399107142733,9.25,0,TRAILING_BE_EXIT,
US30,BUY,2024-02-05 14:00:00+00:00,2024-02-05 15:15:00+00:00,38562.3,38341.5,-22.787799285714577,1.25,0,SOFT_ATR_STOP,
NZDUSD,SELL,2024-02-05 11:00:00+00:00,2024-02-05 17:30:00+00:00,0.6062,0.6048748571428572,6.630845794285386,6.5,0,TRAILING_BE_EXIT,
USDJPY,BUY,2024-02-05 16:00:00+00:00,2024-02-06 04:00:00+00:00,148.87,148.626,-9.06426889354102,12.0,0,12H_ML_CUT,
XAUUSD,SELL,2024-02-05 18:00:00+00:00,2024-02-06 06:00:00+00:00,2025.555,2029.415,-4.139768285714187,12.0,0,12H_ML_CUT,
US30,SELL,2024-02-06 04:00:00+00:00,2024-02-06 08:45:00+00:00,38376.4,38352.864285714284,1.317491428571678,4.75,0,TRAILING_BE_EXIT,
XAUUSD,SELL,2024-02-06 06:00:00+00:00,2024-02-06 18:00:00+00:00,2029.415,2037.02,-15.772693428571467,12.0,0,12H_ML_CUT,
NZDUSD,SELL,2024-02-06 14:00:00+00:00,2024-02-06 23:15:00+00:00,0.60519,0.60958,-66.29004676999989,9.25,2,SOFT_ATR_STOP,
AUDUSD,BUY,2024-02-06 18:00:00+00:00,2024-02-06 23:15:00+00:00,0.65208,0.6525839285714286,0.5678531114285444,5.25,0,TRAILING_BE_EXIT,
XAUUSD,BUY,2024-02-07 01:00:00+00:00,2024-02-07 07:30:00+00:00,2034.979,2036.1415000000002,0.8840125000001364,6.5,0,TRAILING_BE_EXIT,
US30,SELL,2024-02-07 00:00:00+00:00,2024-02-07 12:00:00+00:00,38524.8,38502.0,1.417267928571691,12.0,0,12H_ML_CUT,
XAUUSD,SELL,2024-02-07 08:00:00+00:00,2024-02-07 20:00:00+00:00,2035.124,2035.511,-2.004216964285545,12.0,0,12H_ML_CUT,
NZDUSD,BUY,2024-02-07 20:00:00+00:00,2024-02-07 21:30:00+00:00,0.61075,0.6112353571428571,0.19606560428568962,1.5,0,TRAILING_BE_EXIT,
AUDUSD,BUY,2024-02-07 15:00:00+00:00,2024-02-08 03:00:00+00:00,0.65282,0.65275,-2.0300104699993247,12.0,0,12H_ML_CUT,
US30,SELL,2024-02-08 00:00:00+00:00,2024-02-08 08:30:00+00:00,38702.8,38685.03928571429,1.070519285714452,8.5,0,TRAILING_BE_EXIT,
XAUUSD,BUY,2024-02-08 03:00:00+00:00,2024-02-08 08:45:00+00:00,2036.123,2029.393,-7.008702857142875,5.75,0,SOFT_ATR_STOP,
NZDUSD,SELL,2024-02-08 09:00:00+00:00,2024-02-08 17:00:00+00:00,0.61043,0.6088482857142857,13.617125385714406,8.0,0,TRAILING_BE_EXIT,
AUDUSD,SELL,2024-02-08 10:00:00+00:00,2024-02-08 18:15:00+00:00,0.65093,0.649088,6.487992680000041,8.25,0,TRAILING_BE_EXIT,
USDJPY,BUY,2024-02-08 19:00:00+00:00,2024-02-09 04:45:00+00:00,149.334,149.41282142857142,1.4277490242156523,9.75,0,TRAILING_BE_EXIT,
BTCUSD,BUY,2024-02-08 17:00:00+00:00,2024-02-09 05:00:00+00:00,45040.6,45930.74,26.48817325714284,12.0,0,12H_ML_CUT,
BTCUSD,SELL,2024-02-09 05:00:00+00:00,2024-02-09 12:15:00+00:00,45930.74,47380.77,-42.52696814285702,7.25,1,SOFT_ATR_STOP,
US30,BUY,2024-02-09 06:00:00+00:00,2024-02-09 13:45:00+00:00,38702.6,38876.91428571428,16.727571428570972,7.75,0,TRAILING_BE_EXIT,
BTCUSD,BUY,2024-02-09 16:00:00+00:00,2024-02-09 19:00:00+00:00,47129.54,47645.99542857143,10.184035449999943,3.0,0,TRAILING_BE_EXIT,
AUDUSD,BUY,2024-02-09 19:00:00+00:00,2024-02-09 21:00:00+00:00,0.65216,0.6525971428571429,0.051423325714455376,2.0,0,TRAILING_BE_EXIT,
NZDUSD,SELL,2024-02-09 14:00:00+00:00,2024-02-11 22:15:00+00:00,0.61419,0.61434,-2.2200116057141863,56.25,0,12H_ML_CUT,
AUDUSD,BUY,2024-02-09 21:00:00+00:00,2024-02-11 22:15:00+00:00,0.65244,0.65153,-3.3900050442856133,49.25,0,12H_ML_CUT,
US30,SELL,2024-02-12 00:00:00+00:00,2024-02-12 10:15:00+00:00,38687.7,38656.94,2.370829999999476,10.25,0,TRAILING_BE_EXIT,
BTCUSD,SELL,2024-02-12 01:00:00+00:00,2024-02-12 13:00:00+00:00,48588.91,48017.36,16.931097707142946,12.0,0,12H_ML_CUT,
US30,SELL,2024-02-12 11:00:00+00:00,2024-02-12 16:15:00+00:00,38657.7,38801.8,-33.12524642857274,5.25,2,SOFT_ATR_STOP,
NZDUSD,BUY,2024-02-12 17:00:00+00:00,2024-02-13 02:30:00+00:00,0.61348,0.61055,-36.05001977999995,9.5,1,SOFT_ATR_STOP,
USDJPY,BUY,2024-02-12 16:00:00+00:00,2024-02-13 04:00:00+00:00,149.455,149.526,2.4347082303888716,12.0,0,12H_ML_CUT,
US30,BUY,2024-02-13 04:00:00+00:00,2024-02-13 08:30:00+00:00,38776.0,38796.66071428572,1.3599392857145975,4.5,0,TRAILING_BE_EXIT,
BTCUSD,BUY,2024-02-13 03:00:00+00:00,2024-02-13 14:15:00+00:00,49922.66,49096.64,-16.663917042857225,11.25,0,SOFT_ATR_STOP,
USDJPY,BUY,2024-02-13 10:00:00+00:00,2024-02-13 22:00:00+00:00,149.573,150.705,58.73221117888806,12.0,0,12H_ML_CUT,
BTCUSD,SELL,2024-02-13 16:00:00+00:00,2024-02-14 04:00:00+00:00,48707.2,49501.32,-16.027419335714338,12.0,0,12H_ML_CUT,
BTCUSD,SELL,2024-02-14 04:00:00+00:00,2024-02-14 09:00:00+00:00,49501.32,50742.95,-24.976716014285664,5.0,0,SOFT_ATR_STOP,
US30,SELL,2024-02-14 00:00:00+00:00,2024-02-14 12:00:00+00:00,38272.2,38387.4,-9.108620571428833,12.0,1,12H_ML_CUT,
AUDUSD,BUY,2024-02-14 16:00:00+00:00,2024-02-14 17:00:00+00:00,0.64857,0.6489921428571428,0.6064235057141606,1.0,0,TRAILING_BE_EXIT,
NZDUSD,SELL,2024-02-14 09:00:00+00:00,2024-02-14 21:00:00+00:00,0.60764,0.60833,-9.990015055715,12.0,0,12H_ML_CUT,
NZDUSD,BUY,2024-02-14 21:00:00+00:00,2024-02-14 23:45:00+00:00,0.60833,0.6086785714285715,0.3857101028572847,2.75,0,TRAILING_BE_EXIT,
AUDUSD,BUY,2024-02-14 17:00:00+00:00,2024-02-15 00:45:00+00:00,0.64873,0.6492131428571428,0.7894243371426652,7.75,0,TRAILING_BE_EXIT,
BTCUSD,SELL,2024-02-15 00:00:00+00:00,2024-02-15 12:00:00+00:00,51733.7,52290.04,-11.271159792857219,12.0,0,12H_ML_CUT,
US30,SELL,2024-02-15 01:00:00+00:00,2024-02-15 13:00:00+00:00,38398.7,38476.5,-6.316243428571661,12.0,2,12H_ML_CUT,
USDJPY,SELL,2024-02-15 16:00:00+00:00,2024-02-16 00:15:00+00:00,150.048,149.95828571428572,2.1399724494809864,8.25,0,TRAILING_BE_EXIT,
US30,BUY,2024-02-15 17:00:00+00:00,2024-02-16 05:00:00+00:00,38606.5,38711.5,9.791625000000002,12.0,0,12H_ML_CUT,
US30,BUY,2024-02-16 05:00:00+00:00,2024-02-16 10:00:00+00:00,38711.5,38727.93214285714,0.9379278571427742,5.0,0,TRAILING_BE_EXIT,
XAUUSD,BUY,2024-02-16 01:00:00+00:00,2024-02-16 13:00:00+00:00,2002.583,2006.786,7.850290142857093,12.0,0,12H_ML_CUT,
NZDUSD,SELL,2024-02-16 15:00:00+00:00,2024-02-18 22:15:00+00:00,0.60992,0.612,-22.720047828570216,55.25,2,12H_ML_CUT,
US30,SELL,2024-02-16 16:00:00+00:00,2024-02-18 23:15:00+00:00,38683.6,38651.4,13.398648571428282,55.25,1,12H_ML_CUT,
US30,BUY,2024-02-19 00:00:00+00:00,2024-02-19 11:15:00+00:00,38645.4,38668.83214285714,1.145569499999942,11.25,0,TRAILING_BE_EXIT,
BTCUSD,SELL,2024-02-19 01:00:00+00:00,2024-02-19 13:00:00+00:00,52131.65,52237.99,-3.4050273857141806,12.0,0,12H_ML_CUT,
NZDUSD,BUY,2024-02-19 16:00:00+00:00,2024-02-19 22:45:00+00:00,0.61414,0.6144654285714286,1.054275971428733,6.75,0,TRAILING_BE_EXIT,
USDJPY,BUY,2024-02-19 17:00:00+00:00,2024-02-20 05:00:00+00:00,150.17,150.328,8.81141979063028,12.0,0,12H_ML_CUT,
US30,BUY,2024-02-20 05:00:00+00:00,2024-02-20 07:00:00+00:00,38524.9,38541.135714285716,0.9183242857143067,2.0,0,TRAILING_BE_EXIT,
US30,BUY,2024-02-20 07:00:00+00:00,2024-02-20 07:15:00+00:00,38538.4,38554.635714285716,0.9183242857143067,0.25,0,TRAILING_BE_EXIT,
US30,SELL,2024-02-20 08:00:00+00:00,2024-02-20 08:45:00+00:00,38546.4,38529.885714285716,0.9461257142856937,0.75,0,TRAILING_BE_EXIT,
XAUUSD,BUY,2024-02-20 00:00:00+00:00,2024-02-20 12:00:00+00:00,2016.206,2026.866,31.144312178571674,12.0,0,12H_ML_CUT,
US30,SELL,2024-02-20 09:00:00+00:00,2024-02-20 12:00:00+00:00,38560.5,38517.305714285714,3.613136428571437,3.0,0,TRAILING_BE_EXIT,
USDJPY,SELL,2024-02-20 12:00:00+00:00,2024-02-20 16:45:00+00:00,150.223,149.84368571428573,21.250001330910813,4.75,0,TRAILING_BE_EXIT,
US30,SELL,2024-02-20 14:00:00+00:00,2024-02-21 02:00:00+00:00,38509.6,38547.3,11.559035714285134,12.0,2,12H_ML_CUT,
XAUUSD,BUY,2024-02-20 17:00:00+00:00,2024-02-21 05:00:00+00:00,2026.877,2030.794,7.27624007142886,12.0,0,12H_ML_CUT,
XAUUSD,SELL,2024-02-21 05:00:00+00:00,2024-02-21 10:45:00+00:00,2030.794,2028.688,3.6551524999999887,5.75,0,TRAILING_BE_EXIT,
US30,BUY,2024-02-21 02:00:00+00:00,2024-02-21 14:00:00+00:00,38547.3,38511.7,-2.624522285715217,12.0,1,12H_ML_CUT,
XAUUSD,SELL,2024-02-21 14:00:00+00:00,2024-02-21 19:15:00+00:00,2028.706,2023.6354285714285,9.582051785714196,5.25,0,TRAILING_BE_EXIT,
US30,SELL,2024-02-21 20:00:00+00:00,2024-02-21 20:45:00+00:00,38445.9,38409.16071428572,2.6681226428569933,0.75,0,TRAILING_BE_EXIT,
NZDUSD,BUY,2024-02-21 21:00:00+00:00,2024-02-22 02:15:00+00:00,0.61792,0.6185722857142858,3.0259866100004027,5.25,0,TRAILING_BE_EXIT,
BTCUSD,SELL,2024-02-21 16:00:00+00:00,2024-02-22 04:00:00+00:00,51102.81,51539.74,-8.88321716428572,12.0,0,12H_ML_CUT,
US30,SELL,2024-02-22 03:00:00+00:00,2024-02-22 15:00:00+00:00,38657.9,38974.4,-40.44963685714294,12.0,2,SOFT_ATR_STOP,
BTCUSD,SELL,2024-02-22 04:00:00+00:00,2024-02-22 16:00:00+00:00,51539.74,51536.99,-0.08882365000000002,12.0,0,12H_ML_CUT,
US30,BUY,2024-02-22 16:00:00+00:00,2024-02-22 19:30:00+00:00,38845.5,39152.515,26.99113949999995,3.5,0,TAKE_PROFIT,
NZDUSD,SELL,2024-02-22 17:00:00+00:00,2024-02-23 05:00:00+00:00,0.61852,0.62014,-14.980022920001023,12.0,1,12H_ML_CUT,
US30,BUY,2024-02-22 20:00:00+00:00,2024-02-23 08:00:00+00:00,39038.5,39098.3,3.163449857143032,12.0,0,12H_ML_CUT,
XAUUSD,SELL,2024-02-23 05:00:00+00:00,2024-02-23 08:00:00+00:00,2025.986,2021.4489428571428,8.515861928571729,3.0,0,TRAILING_BE_EXIT,
US30,BUY,2024-02-23 08:00:00+00:00,2024-02-23 16:15:00+00:00,39098.3,39251.22,14.586009999999826,8.25,0,TRAILING_BE_EXIT,
XAUUSD,SELL,2024-02-23 11:00:00+00:00,2024-02-23 16:15:00+00:00,2022.816,2033.281,-21.491768357142693,5.25,0,SOFT_ATR_STOP,
US30,BUY,2024-02-23 17:00:00+00:00,2024-02-25 23:15:00+00:00,39206.4,39126.6,-7.726100000000583,54.25,1,12H_ML_CUT,
XAUUSD,BUY,2024-02-23 19:00:00+00:00,2024-02-25 23:15:00+00:00,2040.398,2033.734,-6.945421714285703,52.25,0,12H_ML_CUT,
XAUUSD,BUY,2024-02-26 01:00:00+00:00,2024-02-26 09:15:00+00:00,2030.322,2033.9247714285714,3.323902392857201,8.25,0,TRAILING_BE_EXIT,
US30,BUY,2024-02-26 00:00:00+00:00,2024-02-26 12:00:00+00:00,39148.1,39129.5,-2.565575714285569,12.0,0,12H_ML_CUT,
BTCUSD,SELL,2024-02-26 11:00:00+00:00,2024-02-26 15:15:00+00:00,51113.32,51941.98,-33.432140657143,4.25,0,SOFT_ATR_STOP,
AUDUSD,SELL,2024-02-26 16:00:00+00:00,2024-02-26 20:00:00+00:00,0.65387,0.6534942857142857,1.4014150457140273,4.0,0,TRAILING_BE_EXIT,
BTCUSD,BUY,2024-02-26 20:00:00+00:00,2024-02-27 02:15:00+00:00,54442.78,56277.38,36.54584849999997,6.25,0,TRAILING_BE_EXIT,
NZDUSD,SELL,2024-02-26 17:00:00+00:00,2024-02-27 04:00:00+00:00,0.61732,0.6159482857142857,4.606851154285587,11.0,0,TRAILING_BE_EXIT,
XAUUSD,SELL,2024-02-27 04:00:00+00:00,2024-02-27 08:45:00+00:00,2033.372,2038.659,-11.129717142857212,4.75,0,SOFT_ATR_STOP,
US30,BUY,2024-02-27 03:00:00+00:00,2024-02-27 13:15:00+00:00,39057.9,39096.154285714285,3.120391428571204,10.25,0,TRAILING_BE_EXIT,
NZDUSD,BUY,2024-02-27 14:00:00+00:00,2024-02-27 19:45:00+00:00,0.61661,0.6169996428571428,1.5267716871425638,5.75,0,TRAILING_BE_EXIT,
USDJPY,SELL,2024-02-27 10:00:00+00:00,2024-02-27 22:00:00+00:00,150.26,150.425,-11.401310429973446,12.0,0,12H_ML_CUT,
BTCUSD,BUY,2024-02-27 20:00:00+00:00,2024-02-28 08:00:00+00:00,57341.13,58217.44,8.690647942857192,12.0,0,12H_ML_CUT,
US30,BUY,2024-02-28 00:00:00+00:00,2024-02-28 09:45:00+00:00,38936.8,38824.7,-18.63005285714402,9.75,1,SOFT_ATR_STOP,
BTCUSD,SELL,2024-02-28 08:00:00+00:00,2024-02-28 13:30:00+00:00,58217.44,60190.68,-56.00470832857144,5.5,1,SOFT_ATR_STOP,
US30,SELL,2024-02-28 11:00:00+00:00,2024-02-28 14:45:00+00:00,38857.4,38795.80285714286,5.454380714285719,3.75,0,TRAILING_BE_EXIT,
AUDUSD,SELL,2024-02-28 16:00:00+00:00,2024-02-29 04:00:00+00:00,0.64933,0.6515,-28.21002750999989,12.0,2,12H_ML_CUT,
NZDUSD,SELL,2024-02-28 17:00:00+00:00,2024-02-29 05:00:00+00:00,0.60894,0.61029,-5.820008631428409,12.0,1,12H_ML_CUT,
XAUUSD,SELL,2024-02-29 04:00:00+00:00,2024-02-29 13:15:00+00:00,2036.541,2030.6770285714285,11.171392785714236,9.25,0,TRAILING_BE_EXIT,
BTCUSD,SELL,2024-02-29 05:00:00+00:00,2024-02-29 17:00:00+00:00,62405.41,61953.54607142857,4.443920646428593,12.0,0,TRAILING_BE_EXIT,
BTCUSD,SELL,2024-02-29 17:00:00+00:00,2024-02-29 17:15:00+00:00,62149.02,61697.156071428566,4.443920646428593,0.25,0,TRAILING_BE_EXIT,
USDJPY,SELL,2024-02-29 14:00:00+00:00,2024-03-01 02:00:00+00:00,149.778,150.35,-15.89811544491432,12.0,0,12H_ML_CUT,
XAUUSD,BUY,2024-02-29 18:00:00+00:00,2024-03-01 06:00:00+00:00,2045.623,2044.996,-0.9052867142856671,12.0,0,12H_ML_CUT,
US30,SELL,2024-03-01 06:00:00+00:00,2024-03-01 08:00:00+00:00,39026.9,39001.81071428572,1.621719642856862,2.0,0,TRAILING_BE_EXIT,
BTCUSD,BUY,2024-03-01 02:00:00+00:00,2024-03-01 14:00:00+00:00,61183.92,62431.35,12.401438014285716,12.0,0,12H_ML_CUT,
US30,BUY,2024-03-01 08:00:00+00:00,2024-03-01 20:00:00+00:00,39012.3,39086.7,41.261388571427986,12.0,2,12H_ML_CUT,
BTCUSD,SELL,2024-03-01 16:00:00+00:00,2024-03-02 04:00:00+00:00,61218.57,62278.11,-4.658257900000002,12.0,1,12H_ML_CUT,
USDJPY,SELL,2024-03-01 20:00:00+00:00,2024-03-03 22:15:00+00:00,150.109,150.0099285714286,2.4508746087756257,50.25,0,TRAILING_BE_EXIT,
US30,SELL,2024-03-04 01:00:00+00:00,2024-03-04 02:15:00+00:00,39074.9,39037.514285714286,2.726184857143007,1.25,0,TRAILING_BE_EXIT,
BTCUSD,SELL,2024-03-04 00:00:00+00:00,2024-03-04 05:45:00+00:00,63157.06,63011.71657142857,25.610599699999934,5.75,1,TRAILING_BE_EXIT,
XAUUSD,BUY,2024-03-04 03:00:00+00:00,2024-03-04 09:00:00+00:00,2081.503,2084.739257142857,2.956869964285201,6.0,0,TRAILING_BE_EXIT,
BTCUSD,BUY,2024-03-04 06:00:00+00:00,2024-03-04 18:00:00+00:00,63383.85,66889.34,34.98065981785712,12.0,0,12H_ML_CUT,
BTCUSD,BUY,2024-03-04 18:00:00+00:00,2024-03-04 21:15:00+00:00,66889.34,67349.86464285714,4.530191182142837,3.25,0,TRAILING_BE_EXIT,
USDJPY,SELL,2024-03-04 10:00:00+00:00,2024-03-04 22:00:00+00:00,150.243,150.468,-11.656390195921794,12.0,0,12H_ML_CUT,
BTCUSD,SELL,2024-03-05 00:00:00+00:00,2024-03-05 05:15:00+00:00,68270.82,66133.37057142858,21.29967257500003,5.25,0,TRAILING_BE_EXIT,
US30,BUY,2024-03-05 01:00:00+00:00,2024-03-05 12:45:00+00:00,38958.6,38941.58571428571,1.5073085714283219,11.75,1,TRAILING_BE_EXIT,
